id,factor_id/id,item_id/id,score_id/id,note,state
vote_107,factor_719,item_2,score_3,,valid
vote_108,factor_718,item_2,score_3,,valid
vote_3449,factor_42,item_6,score_3,"",draft
vote_3450,factor_43,item_6,score_3,"",draft
vote_3451,factor_45,item_6,score_3,"",draft
vote_3452,factor_46,item_6,score_3,"",draft
vote_3453,factor_48,item_6,score_3,"",draft
vote_3454,factor_49,item_6,score_3,"",draft
vote_3892,factor_755,item_7,score_2,"",draft
vote_3893,factor_756,item_7,score_2,"",draft
vote_109,factor_716,item_2,score_3,,valid
vote_3894,factor_757,item_7,score_2,"",draft
vote_3676,factor_268,item_6,score_3,"",draft
vote_3895,factor_758,item_7,score_2,"",draft
vote_3896,factor_759,item_7,score_2,"",draft
vote_4036,factor_153,item_7,score_3,"",draft
vote_4037,factor_154,item_7,score_3,"",draft
vote_4038,factor_155,item_7,score_3,"",draft
vote_4039,factor_156,item_7,score_3,"",draft
vote_110,factor_727,item_2,score_1,,valid
vote_4190,factor_267,item_7,score_2,"",draft
vote_4191,factor_268,item_7,score_2,"",draft
vote_4459,factor_611,item_7,score_1,"",valid
vote_4460,factor_612,item_7,score_1,"",valid
vote_4461,factor_613,item_7,score_1,"",valid
vote_4462,factor_614,item_7,score_1,"",valid
vote_4483,factor_634,item_7,score_2,"",valid
vote_4484,factor_635,item_7,score_2,"",valid
vote_4485,factor_770,item_7,score_3,"",valid
vote_111,factor_728,item_2,score_3,,valid
vote_4486,factor_771,item_7,score_3,"",valid
vote_4487,factor_772,item_7,score_1,"",valid
vote_4488,factor_773,item_7,score_3,"",valid
vote_4489,factor_774,item_7,score_3,"",valid
vote_4490,factor_775,item_7,score_3,"",valid
vote_4491,factor_776,item_7,score_2,"",valid
vote_4492,factor_637,item_7,score_1,"",valid
vote_4493,factor_638,item_7,score_1,"",valid
vote_4494,factor_639,item_7,score_1,"",valid
vote_4495,factor_640,item_7,score_1,"",valid
vote_4496,factor_641,item_7,score_3,"",valid
vote_4497,factor_642,item_7,score_1,"",valid
vote_113,factor_724,item_2,score_3,,valid
vote_4498,factor_643,item_7,score_1,"",valid
vote_4535,factor_559,item_7,score_3,"",valid
vote_4536,factor_560,item_7,score_3,"",valid
vote_4537,factor_561,item_7,score_3,"",valid
vote_4548,factor_464,item_6,score_3,"",valid
vote_4313,factor_824,item_7,score_3,"",valid
vote_4314,factor_825,item_7,score_3,"",valid
vote_4315,factor_826,item_7,score_3,"",valid
vote_4316,factor_827,item_7,score_3,"",valid
vote_4317,factor_828,item_7,score_3,"",valid
vote_4318,factor_830,item_7,score_3,"",valid
vote_4319,factor_831,item_7,score_3,"",valid
vote_4320,factor_452,item_7,score_3,"",valid
vote_4321,factor_453,item_7,score_3,"",valid
vote_114,factor_725,item_2,score_3,,valid
vote_4322,factor_439,item_7,score_3,"",valid
vote_4323,factor_440,item_7,score_3,"",valid
vote_4324,factor_441,item_7,score_3,"",valid
vote_4325,factor_442,item_7,score_3,"",valid
vote_4326,factor_456,item_7,score_3,"",valid
vote_115,factor_726,item_2,score_1,,valid
vote_4327,factor_457,item_7,score_3,"",valid
vote_4328,factor_458,item_7,score_3,"",valid
vote_4329,factor_509,item_7,score_3,"",valid
vote_4330,factor_433,item_7,score_1,"",valid
vote_4331,factor_434,item_7,score_3,"",valid
vote_4332,factor_435,item_7,score_1,"",valid
vote_4333,factor_436,item_7,score_3,"",valid
vote_4334,factor_437,item_7,score_3,"",valid
vote_4335,factor_583,item_7,score_3,"",valid
vote_4336,factor_584,item_7,score_3,"",valid
vote_4337,factor_585,item_7,score_3,"",valid
vote_4338,factor_573,item_7,score_3,"",valid
vote_4339,factor_574,item_7,score_3,"",valid
vote_116,factor_702,item_2,score_3,,valid
vote_4340,factor_575,item_7,score_3,"",valid
vote_4341,factor_576,item_7,score_3,"",valid
vote_4342,factor_587,item_7,score_3,"",valid
vote_4343,factor_588,item_7,score_3,"",valid
vote_117,factor_703,item_2,score_1,,valid
vote_4344,factor_589,item_7,score_3,"",valid
vote_4345,factor_590,item_7,score_3,"",valid
vote_4346,factor_591,item_7,score_3,"",valid
vote_4347,factor_567,item_7,score_3,"",valid
vote_118,factor_705,item_2,score_1,,valid
vote_4348,factor_568,item_7,score_3,"",valid
vote_3455,factor_51,item_6,score_3,"",draft
vote_3456,factor_52,item_6,score_3,"",draft
vote_3457,factor_53,item_6,score_3,"",draft
vote_3458,factor_54,item_6,score_3,"",draft
vote_3459,factor_56,item_6,score_3,"",draft
vote_3460,factor_57,item_6,score_3,"",draft
vote_3461,factor_58,item_6,score_3,"",draft
vote_3462,factor_59,item_6,score_3,"",draft
vote_3463,factor_60,item_6,score_3,"",draft
vote_3464,factor_62,item_6,score_3,"",draft
vote_3465,factor_64,item_6,score_3,"",draft
vote_3466,factor_65,item_6,score_3,"",draft
vote_3467,factor_66,item_6,score_3,"",draft
vote_3468,factor_67,item_6,score_3,"",draft
vote_3469,factor_69,item_6,score_3,"",draft
vote_3470,factor_70,item_6,score_3,"",draft
vote_3471,factor_71,item_6,score_3,"",draft
vote_3472,factor_72,item_6,score_3,"",draft
vote_3677,factor_1024,item_6,score_3,"",draft
vote_3678,factor_1025,item_6,score_3,"",draft
vote_120,factor_701,item_2,score_1,,valid
vote_3679,factor_1026,item_6,score_3,"",draft
vote_3680,factor_1027,item_6,score_3,"",draft
vote_3681,factor_1029,item_6,score_3,"",draft
vote_3682,factor_1030,item_6,score_3,"",draft
vote_3683,factor_1031,item_6,score_3,"",draft
vote_3684,factor_1032,item_6,score_3,"",draft
vote_122,factor_688,item_2,score_3,,valid
vote_3685,factor_1033,item_6,score_3,"",draft
vote_123,factor_683,item_2,score_3,,valid
vote_4349,factor_569,item_7,score_3,"",valid
vote_4350,factor_570,item_7,score_3,"",valid
vote_4351,factor_571,item_7,score_3,"",valid
vote_4352,factor_578,item_7,score_3,"",valid
vote_4353,factor_579,item_7,score_3,"",valid
vote_4354,factor_580,item_7,score_3,"",valid
vote_124,factor_687,item_2,score_1,,valid
vote_4355,factor_581,item_7,score_3,"",valid
vote_4359,factor_834,item_7,score_3,"",valid
vote_4360,factor_836,item_7,score_3,"",valid
vote_4361,factor_837,item_7,score_1,"",valid
vote_4362,factor_838,item_7,score_3,"",valid
vote_4363,factor_839,item_7,score_1,"",valid
vote_4364,factor_840,item_7,score_3,"",valid
vote_4365,factor_841,item_7,score_1,"",valid
vote_4366,factor_843,item_7,score_3,"",valid
vote_4367,factor_844,item_7,score_3,"",valid
vote_4368,factor_846,item_7,score_3,"",valid
vote_4369,factor_845,item_7,score_3,"",valid
vote_4370,factor_847,item_7,score_2,"",valid
vote_4372,factor_849,item_7,score_2,"",valid
vote_4373,factor_850,item_7,score_2,"",valid
vote_4374,factor_851,item_7,score_2,"",valid
vote_4375,factor_852,item_7,score_2,"",valid
vote_4376,factor_854,item_7,score_2,"",valid
vote_4377,factor_855,item_7,score_2,"",valid
vote_4378,factor_856,item_7,score_2,"",valid
vote_4379,factor_857,item_7,score_2,"",valid
vote_4380,factor_782,item_7,score_2,"",valid
vote_4381,factor_783,item_7,score_2,"",valid
vote_4382,factor_784,item_7,score_2,"",valid
vote_4383,factor_785,item_7,score_3,"",valid
vote_4384,factor_786,item_7,score_1,"",valid
vote_4385,factor_787,item_7,score_3,"",valid
vote_4386,factor_788,item_7,score_3,"",valid
vote_4405,factor_808,item_7,score_2,"",valid
vote_4406,factor_812,item_7,score_3,"",valid
vote_4407,factor_813,item_7,score_3,"",valid
vote_4408,factor_814,item_7,score_3,"",valid
vote_4409,factor_815,item_7,score_3,"",valid
vote_4410,factor_817,item_7,score_3,"",valid
vote_126,factor_682,item_2,score_1,,valid
vote_4411,factor_819,item_7,score_3,"",valid
vote_4412,factor_820,item_7,score_3,"",valid
vote_4413,factor_821,item_7,score_1,"",valid
vote_4414,factor_822,item_7,score_1,"",valid
vote_4415,factor_823,item_7,score_1,"",valid
vote_4416,factor_447,item_7,score_3,"",valid
vote_4417,factor_448,item_7,score_3,"",valid
vote_127,factor_685,item_2,score_3,,valid
vote_4418,factor_510,item_7,score_1,"",valid
vote_4419,factor_984,item_7,score_3,"",valid
vote_128,factor_686,item_2,score_3,,valid
vote_4420,factor_985,item_7,score_3,"",valid
vote_4426,factor_513,item_7,score_1,"",valid
vote_4371,factor_848,item_7,score_2,"",cancel
vote_3686,factor_1034,item_6,score_3,"",draft
vote_3687,factor_1035,item_6,score_3,"",draft
vote_3688,factor_1036,item_6,score_3,"",draft
vote_3689,factor_1037,item_6,score_3,"",draft
vote_3690,factor_1038,item_6,score_3,"",draft
vote_3691,factor_1018,item_6,score_3,"",draft
vote_3692,factor_1019,item_6,score_3,"",draft
vote_3693,factor_1020,item_6,score_3,"",draft
vote_129,factor_696,item_2,score_3,,valid
vote_3694,factor_1021,item_6,score_3,"",draft
vote_3695,factor_1022,item_6,score_3,"",draft
vote_3696,factor_1023,item_6,score_3,"",draft
vote_3697,factor_1028,item_6,score_3,"",draft
vote_4040,factor_158,item_7,score_3,"",draft
vote_4041,factor_159,item_7,score_3,"",draft
vote_4042,factor_160,item_7,score_3,"",draft
vote_4043,factor_161,item_7,score_3,"",draft
vote_4044,factor_162,item_7,score_3,"",draft
vote_4045,factor_163,item_7,score_3,"",draft
vote_4046,factor_64,item_7,score_3,"",draft
vote_4047,factor_65,item_7,score_3,"",draft
vote_4048,factor_66,item_7,score_3,"",draft
vote_4049,factor_67,item_7,score_3,"",draft
vote_130,factor_694,item_2,score_3,,valid
vote_132,factor_697,item_2,score_3,,valid
vote_4463,factor_616,item_7,score_3,"",valid
vote_4464,factor_617,item_7,score_3,"",valid
vote_4194,factor_272,item_7,score_2,"",draft
vote_4733,factor_559,item_6,score_3,"",draft
vote_133,factor_698,item_2,score_3,,valid
vote_4734,factor_560,item_6,score_3,"",draft
vote_4735,factor_561,item_6,score_3,"",draft
vote_134,factor_692,item_2,score_3,,valid
vote_4465,factor_618,item_7,score_3,"",valid
vote_4736,factor_562,item_6,score_3,"",draft
vote_4737,factor_493,item_6,score_3,"",draft
vote_4738,factor_494,item_6,score_3,"",draft
vote_4739,factor_498,item_6,score_3,"",draft
vote_135,factor_693,item_2,score_1,,valid
vote_136,factor_239,item_2,score_1,,valid
vote_137,factor_240,item_2,score_1,,valid
vote_138,factor_237,item_2,score_3,,valid
vote_139,factor_238,item_2,score_1,,valid
vote_141,factor_252,item_2,score_1,,valid
vote_142,factor_251,item_2,score_3,,valid
vote_3897,factor_761,item_7,score_2,"",draft
vote_3898,factor_762,item_7,score_2,"",draft
vote_143,factor_255,item_2,score_3,,valid
vote_3899,factor_763,item_7,score_2,"",draft
vote_4050,factor_69,item_7,score_3,"",draft
vote_4051,factor_70,item_7,score_3,"",draft
vote_4052,factor_71,item_7,score_3,"",draft
vote_4053,factor_72,item_7,score_3,"",draft
vote_4195,factor_275,item_7,score_2,"",draft
vote_4196,factor_276,item_7,score_2,"",draft
vote_4197,factor_277,item_7,score_2,"",draft
vote_4740,factor_502,item_6,score_3,"",draft
vote_4741,factor_704,item_6,score_3,"",draft
vote_4742,factor_694,item_6,score_3,"",draft
vote_4743,factor_721,item_6,score_3,"",draft
vote_4744,factor_553,item_6,score_3,"",draft
vote_4466,factor_645,item_7,score_1,"",valid
vote_4467,factor_646,item_7,score_1,"",valid
vote_4468,factor_647,item_7,score_1,"",valid
vote_4469,factor_648,item_7,score_1,"",valid
vote_4470,factor_649,item_7,score_1,"",valid
vote_4745,factor_554,item_6,score_3,"",draft
vote_4746,factor_556,item_6,score_3,"",draft
vote_4747,factor_557,item_6,score_3,"",draft
vote_144,factor_253,item_2,score_1,,valid
vote_146,factor_248,item_2,score_3,,valid
vote_148,factor_246,item_2,score_3,,valid
vote_3473,factor_74,item_6,score_3,"",draft
vote_3474,factor_81,item_6,score_3,"",draft
vote_3475,factor_84,item_6,score_3,"",draft
vote_3476,factor_85,item_6,score_3,"",draft
vote_3900,factor_765,item_7,score_2,"",draft
vote_3901,factor_766,item_7,score_2,"",draft
vote_3902,factor_767,item_7,score_2,"",draft
vote_3903,factor_768,item_7,score_2,"",draft
vote_3904,factor_769,item_7,score_2,"",draft
vote_3905,factor_707,item_7,score_3,"",draft
vote_3906,factor_709,item_7,score_3,"",draft
vote_149,factor_244,item_2,score_1,,valid
vote_3907,factor_710,item_7,score_3,"",draft
vote_3908,factor_711,item_7,score_3,"",draft
vote_3909,factor_712,item_7,score_3,"",draft
vote_4667,factor_515,item_6,score_3,"",valid
vote_4668,factor_516,item_6,score_3,"",valid
vote_150,factor_243,item_2,score_1,,valid
vote_151,factor_242,item_2,score_1,,valid
vote_152,factor_231,item_2,score_3,,valid
vote_158,factor_223,item_2,score_3,,valid
vote_159,factor_225,item_2,score_3,,valid
vote_160,factor_224,item_2,score_3,,valid
vote_161,factor_217,item_2,score_1,,valid
vote_162,factor_219,item_2,score_1,,valid
vote_163,factor_220,item_2,score_3,,valid
vote_164,factor_221,item_2,score_3,,valid
vote_3477,factor_939,item_6,score_3,"",draft
vote_3478,factor_940,item_6,score_3,"",draft
vote_3479,factor_941,item_6,score_3,"",draft
vote_3480,factor_942,item_6,score_3,"",draft
vote_3481,factor_943,item_6,score_3,"",draft
vote_3482,factor_944,item_6,score_3,"",draft
vote_3910,factor_692,item_7,score_1,"",draft
vote_3911,factor_693,item_7,score_1,"",draft
vote_3912,factor_694,item_7,score_1,"",draft
vote_3913,factor_696,item_7,score_1,"",draft
vote_3914,factor_697,item_7,score_1,"",draft
vote_3915,factor_698,item_7,score_1,"",draft
vote_3916,factor_682,item_7,score_3,"",draft
vote_3917,factor_683,item_7,score_3,"",draft
vote_3918,factor_685,item_7,score_3,"",draft
vote_3919,factor_686,item_7,score_3,"",draft
vote_3920,factor_687,item_7,score_3,"",draft
vote_3921,factor_688,item_7,score_3,"",draft
vote_3922,factor_689,item_7,score_3,"",draft
vote_3923,factor_690,item_7,score_3,"",draft
vote_3924,factor_700,item_7,score_3,"",draft
vote_3925,factor_701,item_7,score_3,"",draft
vote_3926,factor_702,item_7,score_3,"",draft
vote_3927,factor_703,item_7,score_3,"",draft
vote_3928,factor_704,item_7,score_3,"",draft
vote_3929,factor_705,item_7,score_3,"",draft
vote_3930,factor_715,item_7,score_3,"",draft
vote_3931,factor_716,item_7,score_3,"",draft
vote_3932,factor_717,item_7,score_3,"",draft
vote_3933,factor_718,item_7,score_3,"",draft
vote_3934,factor_719,item_7,score_3,"",draft
vote_3935,factor_720,item_7,score_3,"",draft
vote_3936,factor_721,item_7,score_3,"",draft
vote_3937,factor_723,item_7,score_3,"",draft
vote_3938,factor_724,item_7,score_3,"",draft
vote_3939,factor_725,item_7,score_3,"",draft
vote_3940,factor_726,item_7,score_3,"",draft
vote_3941,factor_727,item_7,score_3,"",draft
vote_3942,factor_728,item_7,score_3,"",draft
vote_4669,factor_891,item_6,score_3,"",valid
vote_4670,factor_892,item_6,score_3,"",valid
vote_4671,factor_894,item_6,score_3,"",valid
vote_165,factor_218,item_2,score_1,,valid
vote_166,factor_235,item_2,score_1,,valid
vote_167,factor_202,item_2,score_3,,valid
vote_168,factor_199,item_2,score_3,,valid
vote_169,factor_200,item_2,score_3,,valid
vote_170,factor_201,item_2,score_1,,valid
vote_171,factor_203,item_2,score_3,,valid
vote_172,factor_205,item_2,score_3,,valid
vote_3483,factor_945,item_6,score_3,"",draft
vote_3484,factor_946,item_6,score_3,"",draft
vote_3485,factor_947,item_6,score_3,"",draft
vote_3486,factor_948,item_6,score_3,"",draft
vote_3487,factor_949,item_6,score_3,"",draft
vote_3488,factor_950,item_6,score_3,"",draft
vote_3489,factor_951,item_6,score_3,"",draft
vote_3490,factor_956,item_6,score_3,"",draft
vote_3491,factor_957,item_6,score_3,"",draft
vote_3492,factor_958,item_6,score_3,"",draft
vote_173,factor_208,item_2,score_1,,valid
vote_3493,factor_959,item_6,score_3,"",draft
vote_3494,factor_960,item_6,score_3,"",draft
vote_3495,factor_961,item_6,score_3,"",draft
vote_3496,factor_1057,item_6,score_3,"",draft
vote_4054,factor_74,item_7,score_3,"",draft
vote_4055,factor_75,item_7,score_3,"",draft
vote_4056,factor_76,item_7,score_3,"",draft
vote_4057,factor_77,item_7,score_1,"",draft
vote_4058,factor_28,item_7,score_3,"",draft
vote_4059,factor_29,item_7,score_3,"",draft
vote_4060,factor_30,item_7,score_3,"",draft
vote_4061,factor_31,item_7,score_3,"",draft
vote_4062,factor_32,item_7,score_3,"",draft
vote_4063,factor_33,item_7,score_3,"",draft
vote_4064,factor_36,item_7,score_3,"",draft
vote_4065,factor_37,item_7,score_3,"",draft
vote_4066,factor_38,item_7,score_3,"",draft
vote_4067,factor_39,item_7,score_3,"",draft
vote_4068,factor_40,item_7,score_3,"",draft
vote_4198,factor_281,item_7,score_3,"",draft
vote_4199,factor_858,item_7,score_3,"",draft
vote_4200,factor_859,item_7,score_3,"",draft
vote_174,factor_207,item_2,score_1,,valid
vote_4201,factor_860,item_7,score_3,"",draft
vote_4202,factor_861,item_7,score_3,"",draft
vote_4672,factor_884,item_6,score_3,"",valid
vote_175,factor_206,item_2,score_1,,valid
vote_4471,factor_620,item_7,score_2,"",valid
vote_4472,factor_621,item_7,score_2,"",valid
vote_4473,factor_622,item_7,score_2,"",valid
vote_4474,factor_623,item_7,score_2,"",valid
vote_4475,factor_624,item_7,score_2,"",valid
vote_4476,factor_625,item_7,score_2,"",valid
vote_4477,factor_626,item_7,score_2,"",valid
vote_4478,factor_628,item_7,score_2,"",valid
vote_4479,factor_629,item_7,score_2,"",valid
vote_4480,factor_630,item_7,score_2,"",valid
vote_4481,factor_631,item_7,score_2,"",valid
vote_176,factor_193,item_2,score_1,,valid
vote_177,factor_192,item_2,score_1,,valid
vote_178,factor_182,item_2,score_1,,valid
vote_179,factor_185,item_2,score_1,,valid
vote_180,factor_183,item_2,score_3,,valid
vote_3943,factor_217,item_7,score_3,"",draft
vote_3944,factor_218,item_7,score_3,"",draft
vote_3497,factor_320,item_6,score_3,"",draft
vote_3498,factor_321,item_6,score_3,"",draft
vote_3499,factor_322,item_6,score_3,"",draft
vote_181,factor_184,item_2,score_3,,valid
vote_3500,factor_325,item_6,score_3,"",draft
vote_3501,factor_326,item_6,score_3,"",draft
vote_3502,factor_327,item_6,score_3,"",draft
vote_3503,factor_328,item_6,score_3,"",draft
vote_3504,factor_330,item_6,score_3,"",draft
vote_3505,factor_331,item_6,score_3,"",draft
vote_3506,factor_332,item_6,score_3,"",draft
vote_3945,factor_219,item_7,score_3,"",draft
vote_3946,factor_220,item_7,score_3,"",draft
vote_3947,factor_221,item_7,score_3,"",draft
vote_3948,factor_223,item_7,score_3,"",draft
vote_3949,factor_224,item_7,score_3,"",draft
vote_3950,factor_225,item_7,score_3,"",draft
vote_182,factor_213,item_2,score_1,,valid
vote_3951,factor_1049,item_7,score_3,"",draft
vote_4069,factor_42,item_7,score_2,"",draft
vote_4070,factor_43,item_7,score_2,"",draft
vote_4071,factor_45,item_7,score_3,"",draft
vote_4072,factor_46,item_7,score_3,"",draft
vote_4203,factor_289,item_7,score_3,"",draft
vote_4204,factor_290,item_7,score_3,"",draft
vote_4205,factor_291,item_7,score_3,"",draft
vote_4206,factor_284,item_7,score_1,"",draft
vote_4207,factor_285,item_7,score_3,"",draft
vote_4208,factor_286,item_7,score_3,"",draft
vote_4209,factor_287,item_7,score_3,"",draft
vote_4210,factor_295,item_7,score_3,"",draft
vote_4211,factor_296,item_7,score_3,"",draft
vote_4212,factor_112,item_7,score_1,"",draft
vote_4213,factor_113,item_7,score_1,"",draft
vote_4214,factor_116,item_7,score_3,"",draft
vote_4215,factor_117,item_7,score_2,"",draft
vote_4216,factor_89,item_7,score_3,"",draft
vote_4217,factor_90,item_7,score_3,"",draft
vote_4218,factor_91,item_7,score_1,"",draft
vote_4219,factor_92,item_7,score_1,"",draft
vote_4220,factor_106,item_7,score_1,"",draft
vote_183,factor_212,item_2,score_1,,valid
vote_4221,factor_110,item_7,score_3,"",draft
vote_4222,factor_105,item_7,score_3,"",draft
vote_4223,factor_107,item_7,score_1,"",draft
vote_4224,factor_108,item_7,score_2,"",draft
vote_4225,factor_109,item_7,score_3,"",draft
vote_4226,factor_94,item_7,score_3,"",draft
vote_4227,factor_95,item_7,score_3,"",draft
vote_4228,factor_96,item_7,score_2,"",draft
vote_4229,factor_99,item_7,score_2,"",draft
vote_4230,factor_100,item_7,score_2,"",draft
vote_4231,factor_101,item_7,score_2,"",draft
vote_4232,factor_103,item_7,score_2,"",draft
vote_4233,factor_1024,item_7,score_3,"",draft
vote_4234,factor_1025,item_7,score_3,"",draft
vote_184,factor_210,item_2,score_1,,valid
vote_4235,factor_1026,item_7,score_3,"",draft
vote_4236,factor_1027,item_7,score_3,"",draft
vote_4237,factor_1028,item_7,score_3,"",draft
vote_4238,factor_1029,item_7,score_3,"",draft
vote_4239,factor_1030,item_7,score_3,"",draft
vote_185,factor_211,item_2,score_1,,valid
vote_4240,factor_1031,item_7,score_3,"",draft
vote_4241,factor_1032,item_7,score_3,"",draft
vote_4242,factor_1033,item_7,score_3,"",draft
vote_4243,factor_1034,item_7,score_3,"",draft
vote_4244,factor_1035,item_7,score_3,"",draft
vote_4245,factor_1036,item_7,score_3,"",draft
vote_4246,factor_1037,item_7,score_1,"",draft
vote_4247,factor_1038,item_7,score_1,"",draft
vote_4248,factor_1018,item_7,score_3,"",draft
vote_4249,factor_1019,item_7,score_3,"",draft
vote_4250,factor_1020,item_7,score_3,"",draft
vote_186,factor_214,item_2,score_3,,valid
vote_187,factor_187,item_2,score_3,,valid
vote_188,factor_189,item_2,score_1,,valid
vote_4482,factor_633,item_7,score_2,"",valid
vote_4673,factor_730,item_6,score_3,"",valid
vote_3298,factor_868,item_4,score_3,"",valid
vote_3299,factor_683,item_4,score_1,"",valid
vote_3507,factor_963,item_6,score_3,"",draft
vote_3508,factor_964,item_6,score_3,"",draft
vote_3509,factor_1050,item_6,score_3,"",draft
vote_189,factor_190,item_2,score_1,,valid
vote_3510,factor_965,item_6,score_3,"",draft
vote_3511,factor_966,item_6,score_3,"",draft
vote_3512,factor_967,item_6,score_1,"",draft
vote_3513,factor_968,item_6,score_1,"",draft
vote_3514,factor_337,item_6,score_1,"",draft
vote_3515,factor_346,item_6,score_3,"",draft
vote_3516,factor_347,item_6,score_1,"",draft
vote_3517,factor_348,item_6,score_3,"",draft
vote_190,factor_188,item_2,score_1,,valid
vote_3518,factor_350,item_6,score_3,"",draft
vote_3519,factor_351,item_6,score_3,"",draft
vote_3520,factor_352,item_6,score_3,"",draft
vote_3521,factor_353,item_6,score_3,"",draft
vote_3522,factor_15,item_6,score_3,"",draft
vote_3523,factor_16,item_6,score_3,"",draft
vote_191,factor_178,item_2,score_1,,valid
vote_192,factor_177,item_2,score_1,,valid
vote_3524,factor_17,item_6,score_3,"",draft
vote_3525,factor_18,item_6,score_3,"",draft
vote_3526,factor_19,item_6,score_3,"",draft
vote_3527,factor_20,item_6,score_3,"",draft
vote_193,factor_180,item_2,score_1,,valid
vote_194,factor_179,item_2,score_1,,valid
vote_195,factor_174,item_2,score_1,,valid
vote_196,factor_172,item_2,score_3,,valid
vote_197,factor_173,item_2,score_3,,valid
vote_198,factor_175,item_2,score_1,,valid
vote_199,factor_170,item_2,score_1,,valid
vote_3952,factor_227,item_7,score_3,"",draft
vote_3953,factor_228,item_7,score_3,"",draft
vote_200,factor_169,item_2,score_1,,valid
vote_3954,factor_229,item_7,score_3,"",draft
vote_201,factor_168,item_2,score_3,,valid
vote_3955,factor_231,item_7,score_3,"",draft
vote_3956,factor_232,item_7,score_3,"",draft
vote_3957,factor_233,item_7,score_3,"",draft
vote_4073,factor_51,item_7,score_3,"",draft
vote_4074,factor_52,item_7,score_3,"",draft
vote_3528,factor_5,item_6,score_3,"",draft
vote_3529,factor_7,item_6,score_3,"",draft
vote_3530,factor_8,item_6,score_3,"",draft
vote_3531,factor_9,item_6,score_3,"",draft
vote_4075,factor_53,item_7,score_2,"",draft
vote_4076,factor_54,item_7,score_2,"",draft
vote_202,factor_167,item_2,score_1,,valid
vote_4499,factor_477,item_7,score_1,"",valid
vote_4500,factor_478,item_7,score_1,"",valid
vote_203,factor_166,item_2,score_1,,valid
vote_204,factor_197,item_2,score_3,,valid
vote_4501,factor_479,item_7,score_1,"",valid
vote_4502,factor_650,item_7,score_1,"",valid
vote_4255,factor_365,item_7,score_2,"",draft
vote_4256,factor_366,item_7,score_2,"",draft
vote_205,factor_195,item_2,score_3,,valid
vote_4257,factor_367,item_7,score_2,"",draft
vote_4258,factor_1001,item_7,score_3,"",draft
vote_206,factor_196,item_2,score_1,,valid
vote_4259,factor_1006,item_7,score_2,"",draft
vote_207,factor_137,item_2,score_1,,valid
vote_4260,factor_369,item_7,score_2,"",draft
vote_4261,factor_370,item_7,score_2,"",draft
vote_4262,factor_371,item_7,score_2,"",draft
vote_4263,factor_1005,item_7,score_3,"",draft
vote_4264,factor_1007,item_7,score_2,"",draft
vote_4674,factor_874,item_6,score_3,"",valid
vote_4675,factor_875,item_6,score_3,"",valid
vote_4676,factor_877,item_6,score_3,"",valid
vote_208,factor_140,item_2,score_1,,valid
vote_4503,factor_481,item_7,score_1,"",valid
vote_4504,factor_482,item_7,score_1,"",valid
vote_209,factor_138,item_2,score_1,,valid
vote_4505,factor_483,item_7,score_1,"",valid
vote_4506,factor_484,item_7,score_3,"",valid
vote_211,factor_121,item_2,score_1,,valid
vote_212,factor_120,item_2,score_3,,valid
vote_213,factor_124,item_2,score_1,,valid
vote_3532,factor_12,item_6,score_3,"",draft
vote_3533,factor_13,item_6,score_3,"",draft
vote_3958,factor_235,item_7,score_3,"",draft
vote_3959,factor_237,item_7,score_2,"",draft
vote_3960,factor_238,item_7,score_2,"",draft
vote_3961,factor_239,item_7,score_2,"",draft
vote_3962,factor_240,item_7,score_2,"",draft
vote_4077,factor_79,item_7,score_3,"",draft
vote_4078,factor_80,item_7,score_3,"",draft
vote_4079,factor_81,item_7,score_3,"",draft
vote_4080,factor_82,item_7,score_3,"",draft
vote_4265,factor_373,item_7,score_2,"",draft
vote_4266,factor_374,item_7,score_2,"",draft
vote_4267,factor_375,item_7,score_2,"",draft
vote_4268,factor_376,item_7,score_2,"",draft
vote_4269,factor_378,item_7,score_2,"",draft
vote_4270,factor_379,item_7,score_2,"",draft
vote_4271,factor_380,item_7,score_3,"",draft
vote_4272,factor_382,item_7,score_2,"",draft
vote_214,factor_123,item_2,score_1,,valid
vote_4273,factor_383,item_7,score_2,"",draft
vote_4274,factor_384,item_7,score_2,"",draft
vote_4275,factor_387,item_7,score_3,"",draft
vote_4507,factor_486,item_7,score_1,"",valid
vote_4277,factor_394,item_7,score_3,"",draft
vote_4278,factor_427,item_7,score_3,"",draft
vote_4279,factor_428,item_7,score_3,"",draft
vote_4280,factor_429,item_7,score_3,"",draft
vote_4281,factor_416,item_7,score_1,"",draft
vote_4282,factor_417,item_7,score_1,"",draft
vote_4283,factor_418,item_7,score_1,"",draft
vote_4284,factor_419,item_7,score_1,"",draft
vote_4285,factor_420,item_7,score_3,"",draft
vote_4286,factor_421,item_7,score_3,"",draft
vote_4287,factor_422,item_7,score_3,"",draft
vote_4288,factor_424,item_7,score_1,"",draft
vote_4677,factor_923,item_6,score_3,"",valid
vote_4678,factor_926,item_6,score_3,"",valid
vote_216,factor_126,item_2,score_3,,valid
vote_217,factor_127,item_2,score_3,,valid
vote_4508,factor_487,item_7,score_3,"",valid
vote_4509,factor_488,item_7,score_1,"",valid
vote_4510,factor_489,item_7,score_3,"",valid
vote_4511,factor_490,item_7,score_3,"",valid
vote_4512,factor_492,item_7,score_3,"",valid
vote_4513,factor_493,item_7,score_3,"",valid
vote_4514,factor_494,item_7,score_3,"",valid
